index,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
143_h,5.713025594778734,3.883072303813858,3.540627110224065,1.1889670940093566,1.9115194788110585,4.764045232955523,3.757521390545314,2.8910595095804386,2.52e+19,2.55e+19,2.53e+19,2.61e+19
143_r,3.3921257975991486,2.5256639166342714,1.5191400742240653,4.371665828368528,5.0942182131702305,2.742558196955521,2.4001130033657283,0.5701597124008524,2.61e+19,2.53e+19,2.55e+19,2.52e+19
143_v,4.371665828368528,1.5191400742240644,2.5256639166342723,3.3921257975991495,0.5701597124008515,2.4001130033657283,2.742558196955521,5.094218213170231,2.53e+19,2.61e+19,2.52e+19,2.55e+19
144,4.509627081188942,6.107135220224064,2.4337825538138578,4.110648244778735,3.707363559580438,3.983152380545315,0.5640012897759359,5.408939805990645,2.51e+19,2.61e+19,2.63e+19,2.5e+19
144_h,4.1106482447787345,2.4337825538138578,6.107135220224066,4.509627081188942,5.408939805990644,0.5640012897759359,3.983152380545315,3.707363559580439,2.61e+19,2.51e+19,2.5e+19,2.63e+19
144_r,2.5758217475991483,2.3000329266342714,5.719184017403652,0.874245501188943,1.7735582259906444,0.17605008695552193,3.8494027533657285,2.1725370624008526,2.63e+19,2.5e+19,2.51e+19,2.61e+19
144_v,0.8742455011889421,5.71918401740365,2.300032926634273,2.57582174759915,2.1725370624008526,3.8494027533657285,0.17605008695552193,1.7735582259906444,2.5e+19,2.63e+19,2.61e+19,2.51e+19
146,3.8609213111889416,0.850992903044478,5.2864091868138585,2.0499381547787365,4.781455279580438,1.7204194905453143,2.2059863597759346,1.2636127388110587,2.57e+19,2.57e+19,2.58e+19,2.57e+19
146_h,2.0499381547787348,5.286409186813858,0.850992903044478,3.8609213111889424,1.2636127388110587,2.2059863597759346,1.7204194905453143,4.781455279580438,2.57e+19,2.57e+19,2.57e+19,2.58e+19
146_r,1.501730027599149,4.56276581663427,4.077198947403652,5.019572568368529,2.422263995990644,5.432192404135108,0.9967761203657286,4.233247152400852,2.58e+19,2.57e+19,2.57e+19,2.57e+19
146_v,5.0195725683685275,4.077198947403651,4.562765816634272,1.5017300275991499,4.2332471524008515,0.9967761203657286,5.432192404135108,2.4222639959906456,2.57e+19,2.58e+19,2.57e+19,2.57e+19
147,0.2830112840093548,1.2517914530444783,5.709560880993445,3.0475620347787356,1.7956218995804374,4.0583009605453135,2.0589304497759358,6.144283625990646,2.49e+19,2.57e+19,2.6e+19,2.52e+19
147_h,3.0475620347787347,5.709560880993444,1.2517914530444791,0.2830112840093566,6.144283625990645,2.0589304497759358,4.058300960545315,1.7956218995804392,2.57e+19,2.49e+19,2.52e+19,2.6e+19
147_r,4.487563407599148,2.224884346634271,4.2242548574036505,0.1389016811889423,6.0001740231702305,5.031393854135109,0.5736244261861412,3.2356232724008525,2.6e+19,2.52e+19,2.49e+19,2.57e+19
147_v,0.13890168118894142,4.2242548574036505,2.2248843466342727,4.487563407599151,3.2356232724008507,0.5736244261861421,5.031393854135108,6.000174023170231,2.52e+19,2.6e+19,2.57e+19,2.49e+19
149,3.4498193081889417,3.8038024702240643,4.588457659813859,2.8697827347787346,4.616268159580438,0.8157751593657281,3.8591167797759347,4.723419225990646,2.63e+19,2.59e+19,2.52e+19,2.57e+19
149_h,2.8697827347787346,4.588457659813857,3.803802470224065,3.4498193081889426,4.723419225990646,3.8591167797759347,0.8157751593657281,4.6162681595804385,2.59e+19,2.63e+19,2.57e+19,2.52e+19
149_r,1.6669171475991487,5.467410147813858,2.4240685274036515,1.5597660811889433,2.8333659989906437,2.479382836955523,1.6947276473657285,3.4134025724008517,2.52e+19,2.57e+19,2.63e+19,2.59e+19
149_v,1.5597660811889416,2.4240685274036506,5.467410147813858,1.6669171475991504,3.4134025724008517,1.6947276473657276,2.479382836955523,2.8333659989906455,2.57e+19,2.52e+19,2.59e+19,2.63e+19
14_h,3.8192092047787343,2.7905072638138577,2.4865536742240657,6.191313751188943,4.554803525990646,0.5574885397759353,5.683587550545315,4.266568359580439,2.68e+19,2.57e+19,2.53e+19,2.56e+19
14_r,2.0166169475991484,0.599597756634271,5.725696767403651,1.7283817811889435,0.091871555990644,3.7966316329555205,3.4926780433657285,2.463976102400853,2.56e+19,2.53e+19,2.57e+19,2.68e+19
14_v,1.7283817811889417,5.725696767403651,0.599597756634271,2.0166169475991502,2.463976102400853,3.4926780433657285,3.7966316329555205,0.0918715559906449,2.53e+19,2.56e+19,2.68e+19,2.57e+19
15,2.4897695640093556,4.7553043702240645,0.8462864638138576,1.1834599547787352,1.098677629580438,2.438692930545315,0.09917165977593534,3.7832386799906454,2.64e+19,2.54e+19,2.56e+19,2.59e+19
150,2.576489294009356,6.234229840224065,4.466221167813858,1.3696616047787344,3.413485489580438,6.2478271565453145,1.1195868697759357,1.5320855588110591,2.58e+19,2.6e+19,2.57e+19,2.55e+19
150_h,1.3696616047787344,4.466221167813858,6.2342298402240655,2.576489294009356,1.5320855588110582,1.1195868697759366,6.2478271565453145,3.413485489580438,2.6e+19,2.58e+19,2.55e+19,2.57e+19
150_r,2.869699817599149,0.03535815063427172,5.163598437403651,4.751099748368529,3.7066960131702302,0.048955466955521665,1.8169641393657283,4.913523702400853,2.57e+19,2.55e+19,2.58e+19,2.6e+19
150_v,4.751099748368528,5.1635984374036505,0.0353581506342735,2.86969981759915,4.913523702400852,1.8169641393657283,0.048955466955521665,3.706696013170232,2.55e+19,2.57e+19,2.6e+19,2.58e+19
151,3.4152951871889417,5.241841300224064,4.307669893813859,3.950324254778735,4.531938469580439,4.769785060545314,0.27464106977593516,1.4053726888110596,2.58e+19,2.6e+19,2.55e+19,2.51e+19
151_h,3.9503242547787343,4.307669893813857,5.241841300224065,3.415295187188942,1.4053726888110596,0.27464106977593516,4.769785060545315,4.531938469580439,2.6e+19,2.58e+19,2.51e+19,2.55e+19
151_r,1.7512468375991475,1.513400246634271,6.008544237403651,4.877812618368528,2.867890119990644,1.0413440069555229,1.975515413365729,2.332861052400853,2.55e+19,2.51e+19,2.58e+19,2.6e+19
151_v,4.8778126183685275,6.008544237403651,1.5134002466342729,1.7512468375991492,2.332861052400851,1.975515413365729,1.041344006955522,2.867890119990646,2.51e+19,2.55e+19,2.6e+19,2.58e+19
152,0.29005722400935596,3.3273579102240642,2.2233892938138595,3.064687684778736,2.013007719580438,3.950380580545314,5.281787256955521,4.405358944990645,2.58e+19,2.68e+19,2.63e+19,2.56e+19
152_h,3.064687684778735,2.2233892938138577,3.327357910224066,0.29005722400935596,4.405358944990645,5.281787256955521,3.950380580545314,2.0130077195804397,2.68e+19,2.58e+19,2.56e+19,2.63e+19
152_r,4.270177587599148,2.3328047266342713,1.001398050224065,1.8778263621889426,5.993128083170231,2.955827396955522,4.0597960133657285,3.218497622400852,2.63e+19,2.56e+19,2.58e+19,2.68e+19
152_v,1.8778263621889408,1.001398050224065,2.332804726634272,4.27017758759915,3.218497622400852,4.0597960133657285,2.955827396955522,5.993128083170232,2.56e+19,2.63e+19,2.68e+19,2.58e+19
153,0.6993629940093555,2.7338583842240647,4.213032303813858,2.0830765147787353,2.926167969580437,2.4454317805453147,5.973928696955522,2.76181424881106,2.55e+19,2.61e+19,2.63e+19,2.52e+19
153_h,2.0830765147787353,4.213032303813858,2.733858384224064,0.6993629940093555,2.761814248811058,5.973928696955522,2.4454317805453147,2.9261679695804386,2.61e+19,2.55e+19,2.52e+19,2.63e+19
153_r,3.3570173375991486,3.8377535266342715,0.3092566102240646,3.521371058368528,5.583822313170231,3.5493269229555224,2.0701530033657285,4.200108792400853,2.63e+19,2.52e+19,2.55e+19,2.61e+19
153_v,3.521371058368528,0.3092566102240646,3.8377535266342733,3.3570173375991494,4.200108792400851,2.0701530033657285,3.5493269229555224,5.583822313170232,2.52e+19,2.63e+19,2.61e+19,2.55e+19
154,0.7642864740093556,4.272149400224064,1.507040663813859,4.417958034778735,4.608441649580438,0.9645183905453152,2.362124799775936,6.139250605990646,2.56e+19,2.57e+19,2.56e+19,2.55e+19
154_h,4.417958034778734,1.5070406638138572,4.272149400224066,0.7642864740093565,6.139250605990645,2.362124799775936,0.9645183905453152,4.608441649580438,2.57e+19,2.56e+19,2.55e+19,2.56e+19
154_r,1.6747436575991488,5.318666916634271,3.921060507403652,0.14393470118894314,5.518898833170231,2.011035906955522,4.776144643365729,1.865227272400853,2.56e+19,2.55e+19,2.56e+19,2.57e+19
154_v,0.14393470118894136,3.9210605074036504,5.318666916634272,1.6747436575991497,1.8652272724008512,4.776144643365728,2.011035906955522,5.5188988331702316,2.55e+19,2.56e+19,2.57e+19,2.56e+19
156,5.609175341188942,3.4961076802240645,2.5446999838138584,1.0860026347787368,1.3877568695804374,4.872595130545315,0.7322660197759356,5.1078293659906455,2.59e+19,2.63e+19,2.56e+19,2.54e+19
156_h,1.086002634778735,2.5446999838138575,3.496107680224064,5.6091753411889425,5.107829365990645,0.7322660197759356,4.8725951305453155,1.3877568695804383,2.63e+19,2.59e+19,2.54e+19,2.56e+19
156_r,4.895428437599148,1.4105901766342708,5.5509192874036515,1.1753559411889434,0.6740099659906456,2.787077626955522,3.7384853233657296,5.197182672400852,2.56e+19,2.54e+19,2.59e+19,2.63e+19
156_v,1.1753559411889416,5.550919287403651,1.4105901766342726,4.89542843759915,5.197182672400851,3.7384853233657296,2.787077626955522,0.6740099659906456,2.54e+19,2.56e+19,2.63e+19,2.59e+19
157,1.3207143940093555,2.4285617342240644,5.509749990993445,4.397455124778736,3.382315469580437,1.5828009105453162,5.924363146955522,4.279558485990646,2.61e+19,2.59e+19,2.65e+19,2.57e+19
157_h,4.397455124778735,5.509749990993444,2.428561734224065,1.3207143940093573,4.279558485990645,5.924363146955522,1.5828009105453154,3.3823154695804387,2.59e+19,2.61e+19,2.57e+19,2.65e+19
157_r,2.9008698375991484,4.700384396634272,0.3588221602240651,2.0036268211889414,4.962470913170232,3.8546235729555214,0.7734353161861431,1.8857301824008523,2.65e+19,2.57e+19,2.61e+19,2.59e+19
157_v,2.0036268211889414,0.3588221602240642,4.700384396634272,2.9008698375991493,1.8857301824008523,0.7734353161861423,3.8546235729555214,4.962470913170232,2.57e+19,2.65e+19,2.59e+19,2.61e+19
159,4.717371901188942,5.615365840224064,4.333491533813859,5.916854691958321,3.942918629580438,4.858607940545315,3.096857869775935,2.8941143088110586,2.53e+19,2.5e+19,2.57e+19,2.69e+19
159_h,5.916854691958321,4.3334915338138575,5.615365840224065,4.717371901188942,2.8941143088110586,3.096857869775935,4.8586079405453155,3.942918629580438,2.5e+19,2.53e+19,2.69e+19,2.57e+19
159_r,2.34026667759915,1.4245773666342707,3.1863274374036514,3.3890709983685294,1.565813405990646,0.667819466955522,1.9496937733657287,0.36633061522126553,2.57e+19,2.69e+19,2.53e+19,2.5e+19
159_v,3.3890709983685277,3.1863274374036505,1.4245773666342725,2.34026667759915,0.36633061522126553,1.9496937733657287,0.667819466955522,1.565813405990646,2.69e+19,2.57e+19,2.5e+19,2.53e+19
15_h,1.1834599547787343,0.8462864638138576,4.755304370224065,2.4897695640093573,3.783238679990646,0.09917165977593534,2.438692930545315,1.0986776295804388,2.54e+19,2.64e+19,2.59e+19,2.56e+19
15_r,5.184507677599147,3.844492376634271,6.184013647403653,2.499946627188942,3.7934157431702324,1.5278809369555226,5.436898843365729,5.099725352400853,2.56e+19,2.59e+19,2.64e+19,2.54e+19
15_v,2.4999466271889403,6.184013647403651,3.844492376634271,5.184507677599149,5.099725352400852,5.436898843365729,1.5278809369555217,3.7934157431702316,2.59e+19,2.56e+19,2.54e+19,2.64e+19
16,2.077787214009355,1.472808473044478,3.8793655838138577,3.9604239447787357,2.389813329580438,2.5560079205453157,3.421725139775935,6.206371645990646,2.5e+19,2.57e+19,2.58e+19,2.5e+19
160,2.6387744181889414,1.8702693830444783,1.4561579438138583,1.137375754778736,5.6193767795804375,1.2946532205453138,0.5792304297759356,2.2004899188110585,2.67e+19,2.57e+19,2.54e+19,2.59e+19
160_h,1.137375754778735,1.4561579438138574,1.87026938304448,2.6387744181889428,2.2004899188110585,0.5792304297759356,1.2946532205453147,5.619376779580438,2.57e+19,2.67e+19,2.59e+19,2.54e+19
160_r,0.6638085275991488,4.988532086634271,5.7039548774036515,4.082695388368528,3.6444108889906452,4.412915924135108,4.827027363365729,5.145809552400852,2.54e+19,2.59e+19,2.67e+19,2.57e+19
160_v,4.082695388368528,5.703954877403651,4.988532086634272,0.6638085275991497,5.145809552400851,4.827027363365729,4.412915924135108,3.6444108889906452,2.59e+19,2.54e+19,2.57e+19,2.67e+19
161,2.244441514009356,5.662585230224064,5.611688340993446,1.455585124778736,0.7304354295804387,2.2006169605453145,5.475226196955521,0.6882528288110592,2.57e+19,2.54e+19,2.55e+19,2.53e+19
161_h,1.455585124778735,5.611688340993444,5.662585230224064,2.244441514009356,0.6882528288110592,5.475226196955521,2.2006169605453145,0.7304354295804387,2.54e+19,2.57e+19,2.53e+19,2.55e+19
161_r,5.552749877599148,4.082568346634272,0.8079591102240649,5.594932478368529,4.03874379317023,0.6206000769555224,0.6714969661861421,4.827600182400852,2.55e+19,2.53e+19,2.57e+19,2.54e+19
161_v,5.594932478368528,0.8079591102240649,4.082568346634272,5.552749877599149,4.827600182400851,0.6714969661861421,0.6206000769555224,4.038743793170232,2.53e+19,2.55e+19,2.54e+19,2.57e+19
162,4.521916731188941,3.2714293002240646,5.241559743813858,3.5874321047787348,3.857753719580437,1.0568289705453147,2.832895449775936,2.482064998811058,2.54e+19,2.51e+19,2.52e+19,2.58e+19
162_h,3.5874321047787348,5.241559743813857,3.2714293002240638,4.521916731188941,2.482064998811058,2.832895449775936,1.0568289705453147,3.8577537195804386,2.51e+19,2.54e+19,2.58e+19,2.52e+19
162_r,2.4254315875991495,5.226356336634272,3.4502898574036536,3.80112030836853,1.7612685759906448,3.0117560069555225,1.041625563365729,2.6957532024008515,2.52e+19,2.58e+19,2.54e+19,2.51e+19
162_v,3.801120308368528,3.450289857403651,5.2263563366342725,2.4254315875991495,2.6957532024008515,1.041625563365729,3.0117560069555225,1.7612685759906448,2.58e+19,2.52e+19,2.51e+19,2.54e+19
163,5.267397861188941,0.6018474230444779,0.5224680638138572,0.39064838477873565,4.724347969580437,2.883756730545315,5.972385346955521,2.3997693188110603,2.52e+19,2.51e+19,2.66e+19,2.59e+19
163_h,0.39064838477873476,0.5224680638138572,0.6018474230444788,5.267397861188942,2.3997693188110585,5.972385346955521,2.883756730545315,4.724347969580439,2.51e+19,2.52e+19,2.59e+19,2.66e+19
163_r,1.5588373375991482,3.3994285766342713,0.31079996022406675,3.8834159883685277,1.0157874459906449,5.681337884135108,5.760717243365729,5.892536922400852,2.66e+19,2.59e+19,2.52e+19,2.51e+19
163_v,3.8834159883685277,0.310799960224065,3.3994285766342713,1.558837337599149,5.8925369224008515,5.760717243365729,5.681337884135108,1.0157874459906457,2.59e+19,2.66e+19,2.51e+19,2.52e+19
166,0.09148265400935518,3.7030562902240645,4.734044545813859,4.9448108147787355,3.490157529580438,0.6540264913657285,0.056180489775935705,1.5222018588110595,2.58e+19,2.58e+19,2.6e+19,2.54e+19
166_h,4.944810814778735,4.734044545813857,3.7030562902240654,0.09148265400935607,1.5222018588110586,0.056180489775935705,0.6540264913657285,3.490157529580438,2.58e+19,2.58e+19,2.54e+19,2.6e+19
166_r,2.793027777599149,5.629158815813858,6.227004817403651,4.7609834483685285,6.191702653170231,2.580129016955521,1.549140761365729,1.3383744924008525,2.6e+19,2.54e+19,2.58e+19,2.58e+19
166_v,4.760983448368528,6.2270048174036505,5.6291588158138595,2.79302777759915,1.3383744924008525,1.549140761365729,2.580129016955521,6.191702653170232,2.54e+19,2.6e+19,2.58e+19,2.58e+19
167,0.03868985400935543,2.6497111902240644,2.738572483813858,0.29411317477873666,2.734261699580438,1.5052861505453148,0.1921704597759355,0.31408685881105924,2.57e+19,2.6e+19,2.62e+19,2.51e+19
167_h,0.2941131747787349,2.738572483813858,2.649711190224064,0.03868985400935543,0.31408685881105836,0.1921704597759355,1.5052861505453148,2.73426169958044,2.6e+19,2.57e+19,2.51e+19,2.62e+19
167_r,3.548923607599148,4.7778991566342714,6.0910148474036525,5.969098448368529,6.244495453170231,3.6334741169555222,3.5446128233657284,5.989072132400853,2.62e+19,2.51e+19,2.57e+19,2.6e+19
167_v,5.969098448368528,6.091014847403651,4.777899156634272,3.54892360759915,5.989072132400851,3.5446128233657284,3.6334741169555222,6.244495453170232,2.51e+19,2.62e+19,2.6e+19,2.57e+19
168,0.13720272400935585,5.918040790224064,3.895001903813858,1.963641964778736,5.2286253495804385,3.3169014105453147,4.222063973955522,2.593484398811059,2.47e+19,2.58e+19,2.57e+19,2.57e+19
168_h,1.9636419647787342,3.8950019038138572,5.918040790224065,0.13720272400935585,2.593484398811057,4.222063973955521,3.3169014105453147,5.2286253495804385,2.58e+19,2.47e+19,2.57e+19,2.57e+19
168_r,1.0545599575991487,2.9662838966342715,2.061121333224065,3.689700908368529,6.145982583170231,0.36514451695552186,2.38818340336573,4.319543342400852,2.57e+19,2.57e+19,2.47e+19,2.58e+19
168_v,3.689700908368528,2.061121333224065,2.9662838966342733,1.0545599575991496,4.319543342400852,2.38818340336573,0.36514451695552186,6.145982583170232,2.57e+19,2.57e+19,2.58e+19,2.47e+19
169,0.6410663640093555,2.4101175092240643,3.3509333438138587,4.6407694147787355,5.250538439580438,0.9030143423657284,4.685056478955522,5.049586395990645,2.56e+19,2.6e+19,2.52e+19,2.52e+19
169_h,4.6407694147787355,3.350933343813857,2.410117509224065,0.6410663640093563,5.049586395990645,4.685056478955522,0.9030143423657293,5.250538439580438,2.6e+19,2.56e+19,2.52e+19,2.52e+19
169_r,1.0326468675991487,5.380170964813857,1.5981288282240662,1.2335989111889418,5.642118943170231,3.873067797955521,2.9322519633657294,1.6424158924008525,2.52e+19,2.52e+19,2.56e+19,2.6e+19
169_v,1.2335989111889418,1.5981288282240644,5.380170964813859,1.0326468675991496,1.6424158924008516,2.9322519633657294,3.873067797955521,5.642118943170232,2.52e+19,2.52e+19,2.6e+19,2.56e+19
16_h,3.960423944778735,3.8793655838138577,1.4728084730444788,2.077787214009355,6.206371645990645,3.421725139775935,2.5560079205453157,2.389813329580438,2.57e+19,2.5e+19,2.5e+19,2.58e+19
16_r,3.8933719775991484,3.7271773866342714,2.861460167403653,0.07681366118894317,4.205398093170231,4.810376834135107,2.4038197233657286,2.3227613624008523,2.58e+19,2.5e+19,2.5e+19,2.57e+19
16_v,0.0768136611889414,2.861460167403651,3.7271773866342723,3.8933719775991484,2.3227613624008505,2.4038197233657286,4.810376834135108,4.205398093170232,2.5e+19,2.58e+19,2.57e+19,2.5e+19
17,0.7198122740093558,0.062371833044478464,3.432923743813859,5.904112761958322,4.263333079580438,4.367688240545315,0.7634798097759354,4.525631586990645,2.55e+19,2.61e+19,2.66e+19,2.6e+19
170,4.5028180511889415,1.924866743044479,1.1924070138138596,1.669137544778735,6.214086760580438,5.9549179405453145,0.5990302597759349,2.0629426388110588,2.65e+19,2.59e+19,2.53e+19,2.59e+19
170_h,1.669137544778735,1.1924070138138578,1.924866743044479,4.502818051188942,2.0629426388110588,0.5990302597759349,5.9549179405453145,6.2140867605804395,2.59e+19,2.65e+19,2.59e+19,2.53e+19
170_r,0.06909854659914849,0.3282673666342717,5.684155047403653,4.2202426683685275,1.7803672559906438,4.358318564135109,5.090778293365728,4.614047762400852,2.53e+19,2.59e+19,2.65e+19,2.59e+19
170_v,4.2202426683685275,5.684155047403651,0.3282673666342717,0.06909854659915027,4.614047762400851,5.090778293365728,4.358318564135108,1.7803672559906456,2.59e+19,2.53e+19,2.59e+19,2.65e+19
